Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
05/05/2004,AQS,60010007,1,3.5,ug/m3 LC,15,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/06/2004,AQS,60010007,1,4.6,ug/m3 LC,19,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/07/2004,AQS,60010007,1,3.3,ug/m3 LC,14,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/08/2004,AQS,60010007,1,4.2,ug/m3 LC,18,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/09/2004,AQS,60010007,1,6.1,ug/m3 LC,25,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/10/2004,AQS,60010007,1,4.4,ug/m3 LC,18,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/11/2004,AQS,60010007,1,5.2,ug/m3 LC,22,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/12/2004,AQS,60010007,1,7,ug/m3 LC,29,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/13/2004,AQS,60010007,1,9,ug/m3 LC,38,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/14/2004,AQS,60010007,1,8.1,ug/m3 LC,34,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/15/2004,AQS,60010007,1,6.9,ug/m3 LC,29,Livermore,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/16/2004,AQS,60010007,1,5.1,ug/m3 LC,21,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/17/2004,AQS,60010007,1,4.2,ug/m3 LC,18,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/18/2004,AQS,60010007,1,4.9,ug/m3 LC,20,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/19/2004,AQS,60010007,1,6.5,ug/m3 LC,27,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/20/2004,AQS,60010007,1,4.4,ug/m3 LC,18,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/21/2004,AQS,60010007,1,5.3,ug/m3 LC,22,Livermore,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/22/2004,AQS,60010007,1,2.8,ug/m3 LC,12,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/23/2004,AQS,60010007,1,4.9,ug/m3 LC,20,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/24/2004,AQS,60010007,1,8.5,ug/m3 LC,35,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/25/2004,AQS,60010007,1,10.8,ug/m3 LC,45,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/26/2004,AQS,60010007,1,12.7,ug/m3 LC,52,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/27/2004,AQS,60010007,1,7.9,ug/m3 LC,33,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/28/2004,AQS,60010007,1,2.4,ug/m3 LC,10,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/29/2004,AQS,60010007,1,5.2,ug/m3 LC,22,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/30/2004,AQS,60010007,1,6.3,ug/m3 LC,26,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
05/31/2004,AQS,60010007,1,7.9,ug/m3 LC,33,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/01/2004,AQS,60010007,1,10,ug/m3 LC,42,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/02/2004,AQS,60010007,1,8.2,ug/m3 LC,34,Livermore,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/03/2004,AQS,60010007,1,10.5,ug/m3 LC,44,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/04/2004,AQS,60010007,1,8.3,ug/m3 LC,35,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/05/2004,AQS,60010007,1,5.8,ug/m3 LC,24,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/06/2004,AQS,60010007,1,6.9,ug/m3 LC,29,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/07/2004,AQS,60010007,1,6.2,ug/m3 LC,26,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/08/2004,AQS,60010007,1,5,ug/m3 LC,21,Livermore,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/09/2004,AQS,60010007,1,7.2,ug/m3 LC,30,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/10/2004,AQS,60010007,1,6.7,ug/m3 LC,28,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/11/2004,AQS,60010007,1,9.7,ug/m3 LC,40,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/12/2004,AQS,60010007,1,10.4,ug/m3 LC,43,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/13/2004,AQS,60010007,1,6.8,ug/m3 LC,28,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/14/2004,AQS,60010007,1,6.5,ug/m3 LC,27,Livermore,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/15/2004,AQS,60010007,1,10.1,ug/m3 LC,42,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/16/2004,AQS,60010007,1,16.2,ug/m3 LC,60,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/17/2004,AQS,60010007,1,9.2,ug/m3 LC,38,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/18/2004,AQS,60010007,1,12,ug/m3 LC,50,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/19/2004,AQS,60010007,1,9.5,ug/m3 LC,40,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/20/2004,AQS,60010007,1,8,ug/m3 LC,33,Livermore,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/21/2004,AQS,60010007,1,10.9,ug/m3 LC,45,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/22/2004,AQS,60010007,1,9.9,ug/m3 LC,41,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/23/2004,AQS,60010007,1,10,ug/m3 LC,42,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/24/2004,AQS,60010007,1,7.6,ug/m3 LC,32,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/25/2004,AQS,60010007,1,5.6,ug/m3 LC,23,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/26/2004,AQS,60010007,1,4.5,ug/m3 LC,19,Livermore,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/27/2004,AQS,60010007,1,9.1,ug/m3 LC,38,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/28/2004,AQS,60010007,1,11.1,ug/m3 LC,46,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/29/2004,AQS,60010007,1,10.2,ug/m3 LC,43,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
06/30/2004,AQS,60010007,1,10.9,ug/m3 LC,45,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/01/2004,AQS,60010007,1,10.8,ug/m3 LC,45,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/02/2004,AQS,60010007,1,11.1,ug/m3 LC,46,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/03/2004,AQS,60010007,1,8.2,ug/m3 LC,34,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/04/2004,AQS,60010007,1,14.2,ug/m3 LC,55,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/05/2004,AQS,60010007,1,22.2,ug/m3 LC,72,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/06/2004,AQS,60010007,1,10.7,ug/m3 LC,45,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/07/2004,AQS,60010007,1,10.4,ug/m3 LC,43,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/08/2004,AQS,60010007,1,7.8,ug/m3 LC,33,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/09/2004,AQS,60010007,1,8.3,ug/m3 LC,35,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/10/2004,AQS,60010007,1,8.5,ug/m3 LC,35,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/11/2004,AQS,60010007,1,8,ug/m3 LC,33,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/12/2004,AQS,60010007,1,13,ug/m3 LC,53,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/13/2004,AQS,60010007,1,12.6,ug/m3 LC,52,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/14/2004,AQS,60010007,1,7.7,ug/m3 LC,32,Livermore,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/15/2004,AQS,60010007,1,8,ug/m3 LC,33,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/16/2004,AQS,60010007,1,6.5,ug/m3 LC,27,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/17/2004,AQS,60010007,1,6.8,ug/m3 LC,28,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/18/2004,AQS,60010007,1,5.3,ug/m3 LC,22,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/19/2004,AQS,60010007,1,4.6,ug/m3 LC,19,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/20/2004,AQS,60010007,1,4.3,ug/m3 LC,18,Livermore,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/21/2004,AQS,60010007,1,8.9,ug/m3 LC,37,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/22/2004,AQS,60010007,1,13.3,ug/m3 LC,54,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/23/2004,AQS,60010007,1,11,ug/m3 LC,46,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/24/2004,AQS,60010007,1,8.3,ug/m3 LC,35,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/25/2004,AQS,60010007,1,8.4,ug/m3 LC,35,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/26/2004,AQS,60010007,1,10.5,ug/m3 LC,44,Livermore,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/27/2004,AQS,60010007,1,16,ug/m3 LC,59,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/28/2004,AQS,60010007,1,13.5,ug/m3 LC,54,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/29/2004,AQS,60010007,1,9.1,ug/m3 LC,38,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/30/2004,AQS,60010007,1,6.5,ug/m3 LC,27,Livermore,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
07/31/2004,AQS,60010007,1,9.9,ug/m3 LC,41,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/01/2004,AQS,60010007,1,5,ug/m3 LC,21,Livermore,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/02/2004,AQS,60010007,1,7.8,ug/m3 LC,33,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/03/2004,AQS,60010007,1,11.5,ug/m3 LC,48,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/04/2004,AQS,60010007,1,6.8,ug/m3 LC,28,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/05/2004,AQS,60010007,1,7.5,ug/m3 LC,31,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/06/2004,AQS,60010007,1,7.1,ug/m3 LC,30,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/07/2004,AQS,60010007,1,4.1,ug/m3 LC,17,Livermore,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/08/2004,AQS,60010007,1,6.2,ug/m3 LC,26,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/09/2004,AQS,60010007,1,12.1,ug/m3 LC,51,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/10/2004,AQS,60010007,1,10.7,ug/m3 LC,45,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/11/2004,AQS,60010007,1,14.5,ug/m3 LC,56,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/12/2004,AQS,60010007,1,17.3,ug/m3 LC,62,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/13/2004,AQS,60010007,1,8.6,ug/m3 LC,36,Livermore,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/14/2004,AQS,60010007,1,9.8,ug/m3 LC,41,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/15/2004,AQS,60010007,1,7.8,ug/m3 LC,33,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/16/2004,AQS,60010007,1,8,ug/m3 LC,33,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/17/2004,AQS,60010007,1,7.6,ug/m3 LC,32,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/18/2004,AQS,60010007,1,7.8,ug/m3 LC,33,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/19/2004,AQS,60010007,1,9.1,ug/m3 LC,38,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/20/2004,AQS,60010007,1,10.6,ug/m3 LC,44,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/21/2004,AQS,60010007,1,10.3,ug/m3 LC,43,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/22/2004,AQS,60010007,1,5.5,ug/m3 LC,23,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/23/2004,AQS,60010007,1,5.8,ug/m3 LC,24,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/24/2004,AQS,60010007,1,6,ug/m3 LC,25,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/25/2004,AQS,60010007,1,4.1,ug/m3 LC,17,Livermore,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
08/26/2004,AQS,60010007,1,6.5,ug/m3 LC,27,Livermore,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.687526,-121.784217
